vehicle_id,brand,vehicle_year,timestamp,odometer_km,engine_hours,vehicle_speed_kph,engine_temp_c,engine_rpm,oil_pressure_psi,coolant_temp_c,fuel_level_percent,fuel_consumption_lph,engine_load_percent,throttle_position_percent,air_flow_rate_gps,exhaust_gas_temp_c,engine_vibration,brake_pad_wear_mm,brake_fluid_level,brake_temp_c,abs_fault_indicator,brake_pedal_position,wheel_speed_fl_kph,wheel_speed_fr_kph,wheel_speed_rl_kph,wheel_speed_rr_kph,battery_voltage_v,battery_current_a,battery_temp_c,alternator_output_v,battery_charge_percent,battery_health_percent,ambient_temp_c,humidity_percent,gps_latitude,gps_longitude,engine_failure_imminent,brake_issue_imminent,battery_issue_imminent,failure_date,failure_type
VEH0178,BMW,2015,2025-09-29 18:02:00,190889.74,4033.87,105.55,110.72,4651.09,45.62,91.49,34.5,9.18,100.0,68.1,71.52,727.74,3.3,3.21,81.77,67.41,0,14.5,105.38,100.45,102.77,104.95,12.52,9.72,39.65,14.11,77.6,91.99,25.54,20.51,19.789598,85.878764,1,0,0,2025-10-02 06:02:00,Engine
VEH0269,Tata,2020,2025-02-15 22:10:00,74933.39,1713.89,51.1,105.43,2636.5,53.28,94.66,47.67,6.75,78.38,65.5,48.15,641.5,2.19,1.58,86.54,58.71,0,36.87,53.44,52.08,59.85,51.78,12.79,-19.52,38.63,14.44,98.16,100.0,29.18,36.17,28.473169,85.884636,0,0,0,2050-01-01 00:00:00,No Failure
VEH0067,Tata,2015,2025-12-28 22:57:00,182385.43,4123.77,84.55,104.62,3645.13,51.89,92.64,40.24,7.78,86.05,54.43,74.57,635.27,3.12,3.34,87.49,71.94,0,10.32,88.44,79.26,83.87,88.62,12.69,-11.26,43.26,14.43,68.52,84.85,33.66,64.32,25.311688,85.869891,0,1,0,2026-01-04 22:57:00,Brake
VEH0115,Mercedes,2017,2025-05-06 13:21:00,130873.73,3065.05,74.87,101.93,3746.01,51.9,89.73,33.88,7.55,81.78,42.06,65.27,583.97,2.28,2.45,92.7,64.29,0,18.79,71.84,70.88,70.75,73.9,12.39,-2.37,45.94,14.19,75.44,89.02,25.66,60.69,26.969434,81.155489,0,0,0,2050-01-01 00:00:00,No Failure
VEH0236,Audi,2018,2025-05-01 01:27:00,117981.98,2708.95,0.0,88.07,644.48,56.15,81.7,80.85,3.45,9.18,7.0,8.99,365.57,0.94,3.19,93.32,42.15,0,17.58,0.0,0.0,0.0,0.0,12.56,5.4,37.45,13.97,60.37,87.03,33.84,86.59,12.758259,75.324761,0,1,0,2025-05-02 21:27:00,Brake
VEH0025,Toyota,2024,2025-10-22 16:28:00,47804.59,1140.11,47.66,99.31,2698.25,50.82,94.63,65.35,6.81,74.08,61.5,51.04,533.8,1.13,1.71,93.35,45.46,0,14.46,47.56,47.61,48.38,47.99,12.42,-18.94,41.51,13.6,94.11,94.56,25.88,44.14,27.18535,72.371285,0,0,0,2050-01-01 00:00:00,No Failure
VEH0119,Honda,2015,2025-03-20 03:56:00,177781.26,3916.21,73.63,101.05,3693.74,51.77,88.54,29.87,7.56,65.38,54.71,64.36,556.45,2.44,2.97,90.39,77.94,0,7.88,72.67,73.1,71.26,67.7,12.22,8.2,40.5,13.82,81.13,88.02,23.04,70.45,14.717259,74.462828,0,0,0,2050-01-01 00:00:00,No Failure
VEH0206,Ford,2025,2025-06-27 12:25:00,42622.64,991.71,44.64,105.18,1969.74,60.59,84.62,42.31,5.81,51.44,25.05,34.47,516.48,1.91,2.21,92.98,58.36,0,18.48,43.56,39.67,40.57,43.0,12.34,1.22,54.38,14.22,79.59,99.24,37.58,80.59,23.135223,80.700596,0,0,0,2050-01-01 00:00:00,No Failure
VEH0203,Tata,2018,2025-01-25 23:53:00,137519.19,3079.25,66.32,97.05,3131.68,48.93,87.86,52.83,6.15,49.05,40.22,54.99,494.33,2.35,1.91,105.0,47.99,0,26.58,63.46,60.53,64.21,63.83,12.25,10.46,43.31,14.1,82.54,93.9,30.79,47.41,19.432831,76.480404,1,0,0,2025-01-30 14:53:00,Engine
VEH0135,Ford,2024,2025-09-02 10:37:00,57078.64,1473.93,18.53,88.55,1132.78,56.61,77.62,86.25,4.53,34.63,18.46,22.06,483.31,1.0,2.65,90.01,46.43,0,5.81,20.51,16.03,19.64,17.35,12.81,-8.04,46.48,14.0,76.91,93.35,19.49,65.82,19.957679,86.115504,0,0,0,2050-01-01 00:00:00,No Failure
VEH0091,BMW,2023,2025-11-14 05:05:00,59877.56,1281.74,70.17,91.47,2983.4,62.06,88.3,46.94,5.46,64.14,32.64,54.29,571.15,1.65,2.49,104.65,63.39,0,17.7,79.35,69.5,67.73,68.01,12.6,34.93,41.87,14.15,81.71,93.21,10.63,28.25,15.061956,76.064931,0,0,0,2050-01-01 00:00:00,No Failure
VEH0153,Hyundai,2015,2025-08-22 14:12:00,183428.67,3999.06,86.61,102.4,3633.23,50.01,104.11,53.33,8.38,81.27,61.15,69.82,626.24,3.25,3.53,88.55,74.85,0,5.02,91.42,88.79,84.24,83.11,12.5,12.97,57.96,14.02,87.62,89.92,50.0,66.61,28.189206,84.126577,1,0,0,2025-08-27 14:12:00,Engine
VEH0295,Ford,2022,2025-03-08 19:36:00,70728.75,1409.07,46.2,98.76,3009.52,58.51,97.36,26.26,6.16,62.66,61.79,52.49,531.73,2.05,2.84,93.83,51.25,0,12.43,49.83,49.56,46.12,43.79,12.6,-13.2,41.65,14.4,90.79,98.95,18.0,57.64,11.337141,77.958509,0,0,0,2050-01-01 00:00:00,No Failure
VEH0236,Honda,2025,2025-04-02 07:07:00,20029.85,438.0,40.18,108.19,2010.83,68.38,96.34,44.13,7.46,85.97,63.94,49.04,689.72,2.61,3.08,87.32,60.88,0,23.45,46.25,43.57,38.21,42.2,11.89,16.27,50.7,14.17,85.94,93.99,40.38,61.39,8.162201,82.209434,0,0,0,2050-01-01 00:00:00,No Failure
VEH0013,Tata,2019,2025-10-20 11:59:00,116518.25,2473.25,115.82,108.73,4578.48,34.98,101.69,4.86,8.72,100.0,83.25,89.56,783.0,3.1,3.09,90.83,66.06,0,34.03,118.42,113.74,118.99,111.33,12.11,36.79,42.12,13.95,81.3,83.61,30.32,47.21,16.59126,84.285655,1,0,0,2025-10-23 22:59:00,Engine
VEH0116,Tata,2023,2025-06-13 01:33:00,74392.48,1603.22,61.34,99.2,2140.74,53.81,93.54,71.68,5.87,64.3,35.78,47.99,556.18,1.26,2.78,87.23,54.56,0,35.25,60.92,62.4,59.87,62.69,12.13,9.36,46.7,13.38,82.34,93.66,19.5,71.99,24.834298,76.957495,0,0,0,2050-01-01 00:00:00,No Failure
VEH0296,Ford,2024,2025-09-16 14:48:00,31170.52,596.17,62.24,95.54,3649.81,53.34,96.75,37.53,6.08,65.25,51.65,58.09,526.54,0.54,2.52,91.73,45.03,0,24.79,60.44,59.86,56.47,56.94,13.26,30.05,39.16,14.43,91.38,100.0,27.0,67.59,20.000395,87.015953,0,0,0,2050-01-01 00:00:00,No Failure
VEH0132,Hyundai,2023,2025-06-11 09:29:00,49963.06,1244.03,68.34,99.33,3049.74,52.42,85.68,68.62,6.27,76.17,63.16,60.12,620.26,2.47,2.38,95.47,54.61,0,36.21,67.09,74.21,68.96,72.37,12.73,6.67,43.93,14.67,99.76,93.42,32.53,50.04,20.800386,76.156555,0,0,0,2050-01-01 00:00:00,No Failure
VEH0041,Hyundai,2016,2025-05-08 16:27:00,141084.18,3227.54,11.43,90.21,1721.5,41.43,87.65,78.37,4.35,31.62,24.1,37.93,457.83,2.42,3.43,99.53,34.05,0,29.3,15.44,15.12,15.98,15.44,11.88,12.73,40.03,14.28,86.4,89.93,22.32,45.05,9.093976,74.886156,0,0,1,2025-05-11 14:27:00,Battery
VEH0068,Ford,2021,2025-12-06 22:55:00,73160.31,1570.55,70.37,95.4,3370.94,50.74,88.26,59.1,6.34,48.79,33.84,61.81,520.75,1.95,1.85,94.9,53.27,0,50.57,67.86,60.24,60.61,63.58,12.69,-5.97,47.5,14.45,73.9,90.75,29.33,59.43,15.1641,72.428744,0,0,0,2050-01-01 00:00:00,No Failure
VEH0279,Toyota,2016,2025-05-22 09:26:00,184847.98,4096.87,72.01,108.65,2734.96,46.59,93.91,64.55,6.72,60.31,35.09,43.84,560.89,2.28,3.57,88.9,67.78,0,3.88,71.41,65.11,67.7,72.54,12.18,1.83,42.38,14.58,73.68,89.92,32.26,59.67,24.986009,82.963066,1,0,0,2025-05-22 22:26:00,Engine
VEH0203,Tata,2025,2025-09-17 04:18:00,33638.62,672.04,80.07,100.29,3273.87,62.15,91.18,65.4,8.36,76.43,67.79,63.92,586.46,1.33,1.89,95.12,58.91,0,45.95,85.8,81.15,81.41,76.56,12.26,-18.84,40.27,14.35,86.79,99.4,24.1,52.13,22.798118,78.680253,0,0,0,2050-01-01 00:00:00,No Failure
VEH0191,Audi,2016,2025-01-09 19:00:00,148112.75,3287.46,107.18,110.0,4176.35,37.88,100.77,59.03,7.88,83.7,42.45,66.04,778.38,3.85,2.79,90.64,52.01,0,29.71,110.48,113.57,111.19,113.32,12.43,15.91,46.27,14.43,86.6,86.31,30.89,63.4,11.197623,73.382299,1,0,0,2025-01-13 01:00:00,Engine
VEH0230,Audi,2024,2025-12-22 00:45:00,57554.91,1151.33,61.55,89.72,3204.51,55.36,85.37,96.39,5.83,53.15,28.17,53.61,517.61,1.18,2.4,103.25,61.77,0,8.44,60.31,60.3,56.8,51.07,12.65,22.79,48.39,14.84,91.91,96.4,23.41,89.16,14.171208,80.78314,0,0,0,2050-01-01 00:00:00,No Failure
VEH0190,Mercedes,2023,2025-01-19 12:50:00,53044.55,1089.54,51.23,92.66,1991.71,57.93,92.87,91.8,5.67,49.03,27.46,38.34,498.15,1.93,1.98,94.46,37.6,0,10.96,52.27,53.45,50.62,47.29,12.59,-0.85,42.98,14.4,97.01,85.18,30.62,79.36,22.92266,80.727962,0,0,0,2050-01-01 00:00:00,No Failure
VEH0095,Honda,2025,2025-01-22 09:03:00,29118.62,705.74,23.63,103.23,1264.49,60.14,86.55,68.48,6.44,58.79,37.13,32.43,557.23,1.68,1.74,90.16,42.46,0,30.44,33.73,27.55,23.15,22.45,12.27,35.35,37.35,14.44,94.44,100.0,18.62,70.21,9.873711,83.791905,0,0,0,2050-01-01 00:00:00,No Failure
VEH0241,Ford,2016,2025-02-25 09:24:00,147867.98,3266.75,36.52,93.55,1978.18,43.32,78.63,48.08,6.11,42.84,45.66,36.99,453.67,1.88,3.01,87.0,42.99,0,0.92,35.58,33.02,40.21,35.59,12.81,-8.95,42.13,14.11,90.37,94.45,17.73,41.78,26.442469,74.97426,0,1,0,2025-03-03 13:24:00,Brake
VEH0069,Ford,2016,2025-04-26 00:35:00,160493.31,3693.2,17.84,90.96,604.17,48.43,87.03,79.84,3.96,35.92,23.46,23.54,430.79,1.39,3.29,82.0,51.55,0,21.52,14.71,12.72,14.04,18.38,12.5,11.38,45.16,14.35,83.69,83.09,25.5,56.75,10.985052,77.629142,0,0,0,2050-01-01 00:00:00,No Failure
VEH0165,BMW,2023,2025-02-26 15:22:00,44661.44,946.75,31.82,105.08,1898.31,50.03,97.85,57.36,5.4,58.01,44.66,47.28,515.43,1.89,2.43,90.79,58.69,0,27.44,27.54,33.45,30.85,34.69,13.01,-19.08,40.82,14.1,93.1,100.0,28.43,65.95,14.904513,79.053052,0,1,0,2025-03-03 22:22:00,Brake
VEH0016,Honda,2019,2025-03-07 15:23:00,119203.95,2528.73,66.76,100.36,2335.36,60.15,92.24,48.97,4.96,56.85,42.2,49.72,546.18,2.09,2.85,86.02,53.68,0,62.82,73.3,73.78,68.79,73.2,12.27,-0.93,35.99,14.71,64.21,96.38,25.11,59.35,10.348103,77.392158,0,0,0,2050-01-01 00:00:00,No Failure
VEH0201,Ford,2017,2025-03-05 23:10:00,144701.15,2963.46,71.12,105.49,2928.44,46.17,89.64,52.34,6.87,69.15,44.42,61.13,631.02,2.35,3.12,95.14,65.53,0,38.12,73.28,70.22,72.71,68.94,12.71,52.23,42.91,14.17,84.57,92.45,26.78,55.77,27.152987,81.531487,0,0,0,2050-01-01 00:00:00,No Failure
VEH0190,Hyundai,2016,2025-08-25 03:00:00,149746.46,3267.59,15.18,107.62,1139.75,51.14,85.9,27.44,3.83,28.1,27.16,22.59,431.73,1.64,2.83,90.21,43.63,0,5.79,11.85,12.38,11.84,14.14,12.59,-10.91,46.92,13.86,87.07,96.23,38.17,43.95,13.842116,74.475534,0,0,0,2050-01-01 00:00:00,No Failure
VEH0030,Audi,2018,2025-05-21 17:53:00,122699.99,2917.97,55.2,101.72,2948.26,53.52,89.9,50.93,4.88,49.53,23.95,50.89,542.98,2.25,3.58,82.25,53.93,0,18.07,51.66,54.76,53.2,56.34,12.52,-18.57,45.26,13.55,89.16,93.18,25.34,57.19,26.461095,72.022237,0,0,0,2050-01-01 00:00:00,No Failure
VEH0262,Toyota,2015,2025-05-18 05:41:00,166969.76,3662.57,58.36,107.66,2770.51,47.05,92.96,27.21,7.36,69.87,54.62,52.02,635.92,2.46,2.66,88.31,53.87,0,7.82,60.46,55.96,63.01,66.47,12.07,30.37,47.68,13.83,70.77,83.51,32.15,76.3,22.048184,88.202829,0,0,1,2025-05-19 21:41:00,Battery
VEH0147,Hyundai,2023,2025-04-14 14:30:00,52003.79,1046.14,63.52,91.38,3073.21,60.65,83.9,40.18,4.37,50.11,29.11,55.33,462.87,1.1,3.16,93.59,45.38,0,8.68,64.33,67.71,70.45,62.0,12.48,-32.54,36.35,14.4,82.23,97.83,17.19,64.6,26.252744,80.931468,0,0,0,2050-01-01 00:00:00,No Failure
VEH0073,Ford,2018,2025-10-15 05:06:00,124666.98,2876.13,60.6,101.79,2603.57,53.3,85.79,34.84,6.51,77.44,54.46,54.3,631.25,2.69,3.28,83.84,55.07,0,15.2,61.97,64.63,62.88,58.69,12.09,18.03,43.49,13.96,93.12,95.16,27.61,85.33,14.781808,78.233449,0,0,0,2050-01-01 00:00:00,No Failure
VEH0098,Hyundai,2020,2025-04-01 09:38:00,91356.08,2029.17,128.39,105.13,5186.08,50.34,96.97,53.92,9.31,100.0,76.85,99.51,733.9,2.32,2.45,86.51,81.81,0,8.66,128.25,134.07,131.52,133.31,12.48,-23.63,45.36,14.19,72.72,96.99,28.79,40.27,13.978906,86.927901,0,0,0,2050-01-01 00:00:00,No Failure
VEH0244,Mercedes,2023,2025-02-11 05:09:00,68299.84,1464.78,72.74,95.11,3826.75,57.7,90.71,21.18,7.51,78.14,51.9,73.25,624.16,2.48,2.51,92.2,54.96,0,38.09,67.41,70.46,70.71,67.03,12.26,-11.84,43.51,14.0,100.0,89.6,16.0,56.7,11.096041,77.306635,0,0,0,2050-01-01 00:00:00,No Failure
VEH0185,BMW,2022,2025-07-04 07:54:00,54791.74,1134.22,60.68,101.25,3156.69,51.63,90.05,57.13,5.28,48.91,37.23,54.34,522.49,0.79,2.71,96.71,52.52,0,4.53,63.95,61.01,61.99,59.24,12.9,-0.49,36.54,14.3,87.96,99.72,24.57,52.0,16.305496,83.288149,0,0,0,2050-01-01 00:00:00,No Failure
VEH0056,Mercedes,2015,2025-07-03 15:00:00,181062.44,3994.23,37.7,93.81,1572.18,53.44,86.52,48.49,4.82,25.4,26.64,31.14,392.58,2.0,3.45,82.48,56.23,0,28.78,31.4,34.71,39.26,37.16,12.63,5.51,37.5,14.67,73.85,90.17,26.43,79.74,17.901941,72.454076,0,0,0,2050-01-01 00:00:00,No Failure
VEH0067,Mercedes,2024,2025-03-11 01:37:00,26903.37,732.61,54.69,94.26,2368.03,69.07,94.85,83.82,7.51,66.93,54.61,49.8,567.46,1.38,2.15,92.94,48.19,0,11.43,58.09,57.77,62.37,55.84,12.59,-9.57,46.27,13.9,92.75,91.14,36.68,70.68,19.345572,79.701852,0,0,0,2050-01-01 00:00:00,No Failure
VEH0124,Mercedes,2022,2025-02-18 07:54:00,74024.52,1569.23,122.71,101.14,4634.23,55.81,104.11,50.61,9.01,100.0,70.55,83.13,670.88,1.45,2.37,93.68,68.62,0,12.16,125.17,127.26,126.48,128.39,12.5,22.96,46.08,14.63,83.24,94.68,39.26,49.24,20.378383,80.851551,0,0,0,2050-01-01 00:00:00,No Failure
VEH0039,Ford,2017,2025-06-05 20:05:00,140248.21,3101.94,44.44,91.24,2584.89,50.29,88.17,89.93,7.14,54.35,29.89,48.81,526.93,1.69,2.7,86.0,45.15,0,21.12,48.02,45.61,49.28,51.18,12.07,37.6,39.28,14.39,95.68,84.08,36.36,70.66,20.036065,82.59095,0,0,1,2025-06-07 16:05:00,Battery
VEH0157,Toyota,2023,2025-11-16 21:31:00,46432.74,1077.68,99.84,100.3,3662.02,58.29,93.9,24.56,9.87,90.87,55.09,70.47,636.05,2.01,2.83,89.3,70.66,0,35.19,99.89,96.81,102.29,104.1,12.63,9.89,50.71,14.7,77.74,100.0,20.85,75.02,14.436352,83.717396,0,0,0,2050-01-01 00:00:00,No Failure
VEH0259,Audi,2021,2025-08-23 07:13:00,99243.44,2233.24,87.19,103.75,3531.7,58.6,91.45,35.16,7.37,71.31,46.85,64.28,555.96,1.97,2.22,93.65,54.95,0,30.39,87.07,88.28,87.37,89.74,12.49,-13.0,47.84,14.02,90.79,92.93,28.35,42.75,14.588772,75.28553,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,Ford,2021,2025-10-12 03:21:00,66471.92,1460.0,22.9,90.78,1574.07,61.54,79.66,82.03,4.35,27.21,25.82,31.84,397.69,1.09,2.44,90.04,47.95,0,31.41,20.59,22.14,21.68,27.59,12.2,-5.63,47.59,14.28,90.9,96.37,22.64,68.15,9.778448,84.727834,0,0,0,2050-01-01 00:00:00,No Failure
VEH0070,Honda,2017,2025-07-17 00:28:00,140157.19,3117.42,94.07,101.74,3502.54,57.47,81.69,33.52,7.89,70.98,62.24,62.08,589.99,2.01,3.25,82.03,50.61,0,32.86,101.78,99.11,96.18,97.2,12.29,-4.18,43.97,14.14,77.58,89.91,30.3,32.82,11.388667,87.931024,0,0,0,2050-01-01 00:00:00,No Failure
VEH0051,Ford,2024,2025-10-12 22:07:00,36929.98,930.84,81.72,103.97,3471.03,56.03,94.15,14.59,7.22,85.91,60.95,74.55,619.25,1.41,2.94,91.59,58.51,0,54.7,85.6,87.14,85.28,86.58,12.47,28.16,36.32,14.21,90.8,100.0,15.69,80.34,13.327931,79.908037,0,0,0,2050-01-01 00:00:00,No Failure
VEH0185,Tata,2015,2025-07-19 07:12:00,177329.43,3873.19,22.02,98.8,1074.43,58.26,84.81,41.4,3.69,35.46,19.1,32.64,448.67,2.26,2.58,89.58,54.67,0,4.72,23.36,17.58,20.92,20.23,12.39,3.09,35.97,13.92,79.94,99.75,25.17,74.95,20.47445,74.697115,0,0,0,2050-01-01 00:00:00,No Failure
VEH0119,Ford,2021,2025-07-27 17:31:00,88217.34,1910.76,81.24,102.22,3219.88,59.17,90.33,68.18,7.81,82.05,65.33,61.55,617.48,1.71,2.87,94.44,60.78,0,20.09,82.05,76.99,81.94,84.81,12.55,3.3,42.37,14.45,82.98,94.57,27.43,39.59,17.582132,82.449954,0,0,0,2050-01-01 00:00:00,No Failure
VEH0289,BMW,2019,2025-08-02 14:45:00,106326.2,2333.95,84.73,111.52,3011.39,58.7,99.18,50.92,6.9,76.73,61.25,55.24,609.69,1.77,2.24,95.32,54.63,0,42.17,87.19,86.54,82.45,83.74,12.57,-12.99,43.56,14.35,83.94,91.88,37.16,79.18,10.079711,75.20328,0,0,0,2050-01-01 00:00:00,No Failure
VEH0272,Mercedes,2022,2025-08-10 23:29:00,75097.52,1860.55,44.29,97.55,2435.61,49.91,99.35,26.76,7.37,66.49,48.03,51.9,549.81,1.78,2.45,99.37,46.11,0,16.03,43.28,39.32,38.39,37.08,12.4,-12.1,44.53,14.09,72.17,91.24,26.68,88.3,27.485958,83.939875,0,0,0,2050-01-01 00:00:00,No Failure
VEH0176,Ford,2025,2025-03-13 16:49:00,16262.3,271.46,80.25,98.26,3510.8,60.6,90.33,50.3,7.23,73.8,44.93,66.26,578.22,1.53,2.48,95.42,46.13,0,33.17,74.14,82.41,81.54,82.91,12.63,2.0,47.49,14.41,79.99,100.0,28.22,39.47,26.813591,75.543011,0,0,0,2050-01-01 00:00:00,No Failure
VEH0046,Ford,2016,2025-10-13 20:27:00,177610.24,3851.64,86.52,111.59,3753.07,50.48,93.28,34.17,8.68,90.48,53.19,71.65,667.22,2.92,2.72,87.37,57.07,0,25.52,86.53,85.18,78.54,85.31,12.03,-1.46,49.23,14.47,66.98,82.07,32.32,93.56,22.467514,73.095248,0,0,0,2050-01-01 00:00:00,No Failure
VEH0037,Audi,2020,2025-02-22 15:11:00,101396.44,2047.82,71.68,103.06,3043.31,54.71,92.14,58.15,7.91,80.46,65.83,59.86,644.98,2.4,2.62,88.35,53.84,0,20.89,70.43,72.32,81.05,74.08,12.37,-38.3,44.13,14.12,84.18,96.0,36.3,50.54,22.288159,76.285849,0,0,0,2050-01-01 00:00:00,No Failure
VEH0167,Mercedes,2018,2025-08-28 10:09:00,108849.77,2396.4,12.22,91.15,1166.86,55.11,89.88,31.07,5.24,31.16,28.27,28.73,435.9,2.19,2.93,88.8,38.02,0,26.94,15.88,18.66,13.05,16.64,12.66,0.86,41.46,14.55,74.2,88.5,11.61,52.57,26.748861,84.508445,0,0,0,2050-01-01 00:00:00,No Failure
VEH0230,Audi,2020,2025-03-19 05:39:00,97186.13,2305.82,40.32,91.5,2145.72,53.1,84.97,69.46,4.05,39.6,33.55,45.31,457.73,1.35,2.9,88.68,49.32,0,22.03,39.72,40.28,47.66,37.7,12.55,38.93,40.43,14.22,72.07,97.13,21.33,66.43,20.8998,82.179587,0,0,0,2050-01-01 00:00:00,No Failure
VEH0015,Hyundai,2015,2025-12-04 19:41:00,154167.65,3450.73,74.46,108.92,3478.75,44.52,97.91,57.92,9.6,89.37,73.06,63.99,679.51,2.43,2.82,85.79,51.49,0,12.35,80.54,76.72,76.01,78.26,12.53,18.0,53.06,14.26,80.37,89.86,35.11,91.28,14.02431,74.894045,0,0,0,2050-01-01 00:00:00,No Failure
VEH0214,Mercedes,2022,2025-07-09 11:57:00,58372.39,1202.59,20.25,84.03,1395.19,55.38,84.54,99.79,4.68,36.16,23.28,34.33,445.97,0.96,2.48,93.68,50.89,0,5.8,18.33,21.47,22.37,25.68,12.72,3.15,50.16,14.09,83.94,95.42,21.32,82.36,25.308424,72.997593,0,0,0,2050-01-01 00:00:00,No Failure
VEH0110,Ford,2024,2025-01-11 18:11:00,28584.36,625.66,29.99,95.38,1538.32,54.13,81.6,35.54,4.24,30.36,19.09,37.54,389.97,1.19,2.47,97.07,35.05,0,10.27,31.84,30.83,32.75,33.53,12.76,-24.47,38.57,13.99,100.0,100.0,30.54,39.87,18.210766,78.390313,0,0,0,2050-01-01 00:00:00,No Failure
VEH0156,Mercedes,2025,2025-03-09 00:04:00,27589.92,567.94,97.38,100.97,3620.85,56.05,86.85,69.52,7.43,82.16,67.87,72.38,590.26,2.09,1.91,92.86,60.34,0,29.18,98.24,96.55,90.52,93.31,12.46,-17.11,47.19,14.25,93.68,100.0,25.51,59.73,22.024914,82.978164,0,0,0,2050-01-01 00:00:00,No Failure
VEH0144,Ford,2020,2025-03-18 04:34:00,95355.72,2074.69,53.55,99.39,2533.26,56.24,97.65,59.95,5.32,58.14,30.35,47.8,521.72,1.51,2.46,95.54,57.8,0,26.93,58.55,57.26,53.58,57.74,12.54,10.41,49.49,14.38,99.7,95.01,38.38,29.6,21.824485,83.495633,0,0,0,2050-01-01 00:00:00,No Failure
VEH0266,Mercedes,2015,2025-11-05 21:43:00,179908.5,3889.62,52.8,102.5,1699.51,55.91,81.19,78.28,4.43,45.94,23.15,32.74,527.73,1.65,3.65,85.69,44.65,0,38.17,46.42,49.61,47.87,48.94,12.3,-13.58,34.87,14.24,83.76,90.59,28.08,75.93,23.282474,82.460923,0,0,0,2050-01-01 00:00:00,No Failure
VEH0277,Hyundai,2017,2025-12-12 09:47:00,147731.67,3324.23,24.06,105.83,1461.59,59.97,90.17,48.28,3.21,51.8,36.5,43.49,540.45,2.34,2.73,90.47,40.99,0,12.76,23.33,25.24,21.87,17.74,12.56,11.93,44.54,13.98,81.82,91.2,27.85,75.06,22.660145,87.761968,0,0,0,2050-01-01 00:00:00,No Failure
VEH0160,Tata,2024,2025-06-23 04:57:00,49943.26,1121.93,77.58,113.21,3136.86,52.62,87.88,89.95,9.2,87.52,57.53,62.71,669.66,2.23,2.34,99.43,63.89,0,37.04,74.92,76.94,79.08,79.7,13.02,-5.84,43.93,14.17,78.1,96.47,39.89,59.34,15.817315,81.77814,0,0,0,2050-01-01 00:00:00,No Failure
VEH0023,Hyundai,2021,2025-07-14 13:27:00,86140.38,1935.79,57.3,95.74,2484.5,60.71,84.5,44.04,6.25,47.18,33.32,45.8,493.55,0.94,1.95,97.07,58.79,0,2.04,47.78,53.94,54.88,51.87,12.73,7.36,48.05,14.11,82.56,96.15,27.28,60.01,20.163306,76.099267,0,0,0,2050-01-01 00:00:00,No Failure
VEH0259,Tata,2020,2025-07-04 05:43:00,137591.49,2963.8,56.9,93.6,3953.99,58.69,84.5,57.5,8.11,65.84,48.75,63.69,505.19,1.57,3.25,91.82,53.03,0,33.71,65.08,64.28,60.05,63.05,12.28,13.99,36.5,14.32,81.24,93.32,6.44,66.19,15.982007,80.139782,0,0,0,2050-01-01 00:00:00,No Failure
VEH0045,Toyota,2020,2025-02-21 06:26:00,76327.42,1715.54,76.92,102.01,3068.01,60.26,95.98,94.19,9.32,93.55,62.73,67.63,685.55,2.31,2.72,97.33,71.8,0,17.31,71.78,76.04,78.37,70.98,12.32,12.2,46.49,14.43,65.72,92.08,33.55,58.88,24.237031,88.11697,0,0,0,2050-01-01 00:00:00,No Failure
VEH0277,BMW,2020,2025-06-06 16:01:00,100010.25,2066.37,55.97,94.32,3250.62,60.06,87.87,55.39,5.62,51.95,38.49,54.08,513.2,1.19,2.23,98.28,45.43,0,32.81,58.4,54.51,54.93,57.42,12.9,-28.33,41.94,14.13,81.03,95.92,13.63,51.33,27.659753,84.747392,0,0,0,2050-01-01 00:00:00,No Failure
VEH0081,Audi,2019,2025-10-26 16:53:00,113172.99,2389.3,102.78,101.05,2991.91,56.18,91.97,2.0,7.17,80.63,45.4,55.48,567.6,2.02,3.0,90.49,58.41,0,46.89,95.56,99.89,96.88,99.92,12.08,32.01,43.82,14.08,75.1,89.2,32.81,40.48,27.060011,81.037612,0,1,0,2025-10-28 05:53:00,Brake
VEH0018,Tata,2017,2025-09-01 22:42:00,137925.35,3251.44,105.98,108.39,4051.43,50.27,93.47,44.06,10.05,100.0,81.69,70.94,738.45,3.05,3.1,90.98,85.92,0,50.26,107.84,108.7,108.9,109.19,12.41,12.91,43.55,14.06,90.01,89.7,27.7,81.13,18.720142,77.523609,1,0,0,2025-09-07 01:42:00,Engine
VEH0270,Hyundai,2019,2025-12-17 01:14:00,126674.67,2794.3,59.59,109.79,2941.61,57.53,91.41,71.81,6.27,65.3,46.55,51.99,562.38,1.95,2.97,88.53,57.4,0,43.63,63.46,64.34,63.11,58.63,12.32,46.78,40.53,14.74,85.03,95.17,18.72,79.73,24.69005,83.400351,0,0,0,2050-01-01 00:00:00,No Failure
VEH0120,Hyundai,2015,2025-07-20 07:13:00,164515.28,3605.37,87.19,106.99,3331.87,47.28,90.78,57.58,8.49,87.46,49.77,63.67,651.94,2.9,3.94,85.41,62.68,0,21.24,81.28,90.3,86.85,81.53,12.01,-22.64,41.78,14.17,80.82,89.46,33.9,95.67,19.358752,74.768513,0,1,0,2025-07-22 12:13:00,Brake
